item_id,description,imageURLHighRes
B001TK3LTW,"[CLS] With the destruction of MEGATRON, OPTIMUS PRIME thought that he was finally, after millions of years, at peace. Little did he know that the escape of STARSCREAM would draw dozens of new DECEPTICONS to Earth. The desire that burns brightest in his Spark is that the war will soon end. He is determined to see that end come, and so he works with his human comrades and the other AUTOBOTS to hunt the DECEPTICONS that have come to Earth, and destroy them, one by one. Prepare for battle with this AUTOBOT leader by your side! In robot mode, this mighty warrior features electronic speech and light-up eyes and chest that are sure to discourage enemy attackers! With snap-out energy swords, this good guy is ready to take on DECEPTICON forces once and for all! In tough truck mode, get in gear with engine revving and racing sounds and cool conversion sounds that let you know this hero means business! MECH ALIVE gearing reveals moving armor panels and internal gears that let you recreate some of your favorite movie scenes  or create your own! Team up with this awesome ally and roll out! [SEP]",https://images-na.ssl-images-amazon.com/images/I/410MWf4PywL.jpg
B0010S4C5U,"[CLS] Black and Decker Junior Power Tool Workshop features realistic action, lights and sounds, with 50+ accessory pieces. Looks just like a real work bench, and comes with everything you need to assemble your own pretend tool box.Battery powered drillpress, miter saw has realistic function and sound, battery powered flashlight can be bent into various positions, Workbench includes multiple storage trays and hooks to keep your tool organized, Build your tool caddy with the included wood pieces. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41X8Fc%2B6gjL.jpg
B000QBR8GW,"[CLS] <B>Banzai 12ft-long Wigglin Water Sprinkler<br> <ul> <li>12ft-long water sprinkler</li> <li>Features 15 water-spraying soft and flexible wigglers</li> <li>Easily attaches to any garden hose</li> <li>Recommended for ages 3+</li> <li>Sturdy PVC and EVA foam construction</li> </ul> <i>Get ready for a blast of water-sprinkling wiggles and tons of giggles! Connect the Wigglin Water Sprinkler to any garden hose for a wild and wacky water adventure in your own backyard!</i> <br><br> Banzai first made waves in the toy industry with the Original Banzai Falls Water Slide. With its quick and easy set-up, the Original Banzai Falls Water Slide transformed backyards across America into mini water parks in less than 2 minutes flat.<br><br> Weve since used the same commitment to innovation with our lines of water blasters, pools, flat water slides and more to become the leader in Backyard Fun.<br><br> Check out Banzai's website for more information: http://banzaifun.com<br><br> Hash tag #FunYourself on your favorite social media using our products and win really cool prizes. https://twitter.com/BanzaiFun <br><br> DON'T FORGET TO LEAVE FEEDBACK, WE STRIVE FOR A++ CUSTOMER SERVICE!</b> [SEP]",https://images-na.ssl-images-amazon.com/images/I/61P%2BGLBy7RL.jpg
B0037UWO5Y,[CLS]  [SEP],https://images-na.ssl-images-amazon.com/images/I/416G5-oK%2BuL.jpg
B001HA9JOA,"[CLS] Ready for a climbing, sliding, super adventure? Race to the top with your favorite Super Heroes! Choose to be one of 8 popular characters to move along the gameboard. Ladders will zoom you forward, but watch out for chutes that will slide you back! Be the first to the finish line and youre the super hero winner! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51nSyS-Mt5L.jpg
B0036UXHK6,[CLS] Silly Bandz Rock Band Shapes Pack of 24 ROCKBANDZ NEW [SEP],https://images-na.ssl-images-amazon.com/images/I/51maHa9V%2B8L.jpg
B004S6ECEC,[CLS] Learning is so much fun with Elmo! Give Elmo a squeeze to hear him talk and sing about his favorite things. Elmo sings all about colors and shapes! [SEP],https://images-na.ssl-images-amazon.com/images/I/51AC9dFYbPL.jpg
B0002HBQHW,[CLS] This Bug Catching Net has an extendable handle from 21.9 to 31.5 with a 7.7 diameter net. Great for creature collection. [SEP],https://images-na.ssl-images-amazon.com/images/I/51vMEj89BGL.jpg
B000F8R8CA,[CLS] This beautiful set of wooden dominoes from Pressman Toys will be loved and played for years to come. Introduce a new generation of dominoes!. [SEP],https://images-na.ssl-images-amazon.com/images/I/51bWABjyuEL.jpg
B0041HJH1Q,"[CLS] What dog wouldn't be proud of this cute red dog house? Breyer dog house set comes complete with an adorable Jack Russell Terrier and every comfort dog needs: soft comfy bed, leash and collar, water dish, rope Pull toy, hot dog toy, and dog Bone!<br><br>From the manufacturer:<br><br>Breyer is the maker of the worlds finest model horses! Classics are Breyer's most realistic models for young collectors. Designed in 1:12 scale of the same quality materials as Breyer's Traditional Series models, they feature authentic hand-painted details for the realistic look that kids want. With contemporary accessories, barns, and riders, young horse lovers will enjoy the true-to-life experience during active role play! Age 4+. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51Y7a-Y1a1L.jpg
B000GYU3NE,"[CLS] Look just like a medieval knight while you fight off dragons and tyrants in this stunning costume. The possibilities are endless. Rubie's Costume Company has been bringing costumes and accessories to the world since 1950. As the world's leader we take seriously the mission to make dressing up fun. Mascots, rental quality costumes, masks, wigs, accessories, shoes and every significant licensed costume you want to wear can be found under the Rubie's brand. Still family owned, still family focused; Rubie's brings you fun for every season, Halloween, Christmas, Mardi Gras, Easter and all in-between. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51ZwQkLFwbL.jpg
B0053FJKNK,[CLS] Travel with Tweak on a mission to the twilight zone! This play pack includes a poseable Tweak figure and a giant squid whose spots change color in warm water! [SEP],https://images-na.ssl-images-amazon.com/images/I/41i3iFjbZdL.jpg
B00008QJ1D,[CLS] ThinkFun River Crossing [SEP],https://images-na.ssl-images-amazon.com/images/I/51cDavEr%2B6L.jpg
B000S1KGGY,"[CLS] This wooden set of four, 4-piece wooden vehicle puzzles features raised pieces for easy grasping, and matching pictures under pieces. Slide out puzzle trays include color-coded organizer tabs to help find the right match and come in a compact, stay-closed travel case! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51g2crqUlLL.jpg
B000N256XG,"[CLS] Join the UglyDoll craze that's sweeping the world. UglyDolls are plush, lovable characters that show us that being ugly means accepting our differences and embracing our flaws. UglyDolls also have a great sense of humor and know how to have fun. Meet Little Bent: Little Bent is out of control. Nonstop moving around. Looking out the window all day long day dreaming while doodling. There's no stopping this one. You know those things called stop signs? Good luck trying to explain those things to Little Bent. And there's nothing little about this big time go getter. Know how sometimes when it is super quiet and you can hear a tiny ringing in your ears? That's Little Bent in another country ordering lunch. I know, right? [SEP]",https://images-na.ssl-images-amazon.com/images/I/51bAIWEFr-L.jpg
B003QIOGDA,[CLS] Thomas & Friends Take-n-Play Rosie is a durable die-cast engine. Perfect for Take-n-Play Portable Fold-Out Playsets (sold separately and subject to availability). [SEP],https://images-na.ssl-images-amazon.com/images/I/51oX1bWND%2BL.jpg
B000RMZSYE,"[CLS] It's fun to learn geography with this 45-piece wooden puzzle. With colorful images associated with each state, plus the capital name and state outline under each piece, this puzzle is a bonanza of facts! The back of the puzzle lists additional state facts, including state flag, bird, motto, population and more! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51hl4NRCoxL.jpg
B000RY58XS,"[CLS] If you simply adore fabulous frogs, this lovely amphibian is sure to hop away with your heart. Play with their friends, cook secret recipes and, of course, spend lots of time hanging out with you. Youre sure to adore, adopt a Love Frog. Its special item is itll love pond and its special food is candied rose petals [SEP]",https://images-na.ssl-images-amazon.com/images/I/51XOd-4ikNL.jpg
B0039Z9888,"[CLS] Euro Graphics sharks 100-Piece puzzle. Box size: 8 x 8 x 2.37. finished size: 13 x 19. sharks, ever fascinating fierce animals... kids will love to learn about over 20 shark species with this educative jigsaw puzzle. Strong high-quality puzzle pieces. Made from recycled board and printed with vegetable based ink. This superior quality puzzle will delight and educate all at the same time. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51N3E%2BiZ1qL.jpg
B00157GNLW,"[CLS] The Whoozit Lights and Sounds Spiral Activity Toy is a perfect travelling companion and multi-sensory activity toy for your baby. Bright colors, Whoozits always smiling face, teething and clacking rings  all are sure to capture and hold your babys attention while on-the-go. If baby pulls on the Whoozit character, Twinkle, Twinkle is played while the ends light up, teaching cause and effect while engaging gross motor skills. This sensory-rich travel toy easily wraps around most anything, including cribs, strollers and car seats, and includes 1 non-replaceable battery. The classic, award-winning Whoozit collection has been a perennial favorite for parents and little ones alike for over 15 years. This unique toy line featuring Whoozit, an adorable blue character with a wide, pink smile and big red nose, brings joy and excitement while fostering fundamental learning skills in babys developing mind, body, and senses. Whoozit characters and their big friendly smiles are instantly recognizable and truly are babys favorite friend. For over 30 years, Manhattan Toy has been making award-winning, high quality, visually appealing toys for babies, toddlers and kids. Manhattan Toy offers more than 500 exclusive, original product designs distributed and sold worldwide through specialty retail stores, catalogs and websites. All of our products, from the newest concepts to our time-tested classics, are innovatively designed to inspire imaginative play and delight our customers. [SEP]",https://images-na.ssl-images-amazon.com/images/I/61jlta7LbdL.jpg
